Dates,ES1 Index,NQ1 Index,VG1 Index,BZ1 Index,TY1 Comdty,RX1 Comdty,EC1 Curncy,BP1 Curncy,UC1 Curncy,CL1 Comdty,CO1 Comdty
06/06/2000,1496.64,4777.89,3316,135142,56.078125,70.04,1.10511,141.32,11499.769,102.53,28.86
06/07/2000,1505.84,4875.73,3289.8,138395,56.109375,70.08,1.11239,140.64,11459.015,103.22,29.49
06/08/2000,1500.22,4866.59,3296,138808,56.15625,69.76,1.10696,139.7,11512.575,102.63,29.34
06/09/2000,1495.61,4897.9,3306.6,138969,56.109375,69.94,1.10349,139.46,11518.928,104.08,29.85
06/12/2000,1480.01,4772.02,3301,136229,56.265625,69.93,1.10303,139.73,11524.988,109.39,31.5
06/13/2000,1505.84,4921.39,3311,138749,56.15625,70.07,1.11124,139.44,11545.784,112.21,31.78
06/14/2000,1509.37,4820.94,3367.1,139477,56.421875,70.07,1.111,138.63,11541.354,113.21,31.41
06/15/2000,1508.87,4899.22,3338,140451,56.40625,69.95,1.10279,139.75,11544.673,113.56,31.29
06/16/2000,1499.29,4912.05,3294.7,138724,56.625,70.26,1.11656,139.97,11489.26,111.42,30.19
06/19/2000,1515.92,5110.97,3292.9,142594,56.53125,70.22,1.1092,139.81,11490.466,110.01,29.79
06/20/2000,1510.38,5143.06,3324.4,141612,56.46875,70.22,1.1077,140.32,11463.159,113.76,30.9
06/21/2000,1509.87,5150.76,3284.8,144762,56.140625,69.77,1.09264,138.48,11521.504,116.43,31.23
06/22/2000,1487.5,4956.97,3271.8,144762,56.109375,69.55,1.08424,139.9,11521.504,119.48,32.1
06/23/2000,1474.61,4784.36,3261.3,140508,55.890625,69.46,1.08217,138.9,11614.137,119.7,32.36
06/26/2000,1490.23,4912.05,3274.9,139215,56.234375,69.64,1.08436,138.48,11600.601,117.4,31.68
06/27/2000,1482.16,4835.05,3255.1,140475,56.234375,69.58,1.09402,139.18,11585.656,118.99,32.2
06/28/2000,1482.42,4896.65,3257.6,140680,56.171875,69.44,1.08999,139.61,11570.521,118.4,32.06
06/29/2000,1469.07,4788.21,3161,137792,56.46875,69.76,1.10011,140.32,11502.848,121.44,32.79
06/30/2000,1479.14,4898.58,3217.3,140074,56.53125,69.52,1.10172,140.07,11485.719,120.63,32.55
07/03/2000,1501.81,4955.69,3235.9,143576,56.734375,69.44,1.09839,139.77,11524.616,120.63,33.11
07/04/2000,1498.29,4941.57,3245.8,144860,56.734375,69.36,1.09724,139.96,11496.994,120.63,31.5
07/05/2000,1474.36,4760.62,3220.4,143748,56.78125,69.56,1.10149,139.38,11456.887,113.83,31.28
07/06/2000,1484.94,4920.4,3216.1,145278,56.5625,69.21,1.09793,139.2,11448.581,111.31,31.59
07/07/2000,1506.09,4976.22,3271.2,147389,56.734375,69.45,1.09356,139.72,11438.17,112.39,31.62
07/10/2000,1502.82,4912.7,3269.9,145932,56.65625,69.3,1.10218,139.61,11401.705,110.2,30.72
07/11/2000,1506.09,4853.02,3269.9,140197,56.578125,69.51,1.09919,140.01,11459.263,110.23,31.11
07/12/2000,1517.18,5044.24,3280.5,141465,56.46875,69.36,1.08758,139.13,11439.071,112.53,31.59
07/13/2000,1520.96,5144.34,3303.4,136581,56.765625,69.48,1.08091,138.68,11516.121,116.8,32.23
07/14/2000,1535.57,5233.54,3317.6,140672,56.34375,69.14,1.0824,138.33,11436.455,116.54,32.3
07/17/2000,1533.55,5274.6,3333.1,145139,56.140625,69.12,1.07987,138,11387.526,114.43,31.56
07/18/2000,1522.97,5163.59,3321.3,144091,56.171875,69.15,1.06929,138.28,11386.309,118.55,32.4
07/19/2000,1511.64,5022.42,3301.5,140410,56.171875,69.17,1.06539,138.2,11416.667,117.43,31.91
07/20/2000,1527.76,5200.17,3305.9,143281,56.75,69.44,1.07631,139.68,11376.144,115.18,31.24
07/21/2000,1500.81,5055.15,3265,144091,56.796875,69.44,1.08102,140.23,11368.745,110.5,30.41
07/24/2000,1492.74,4901.79,3270.6,143813,56.625,69.47,1.07596,139.9,11337.884,108.41,29.75
07/25/2000,1495.77,4989.7,3239.6,142071,56.6875,69.64,1.08206,140.05,11313.476,108.14,29.77
07/26/2000,1480.15,4960.18,3252.6,142594,56.703125,69.89,1.0862,139.88,11289.792,107.6,29.65
07/27/2000,1474.86,4757.41,3184.5,141113,56.828125,69.83,1.07527,139.72,11226.21,108.41,30
07/28/2000,1442.87,4499.45,3144.9,136074,56.734375,69.71,1.06493,138.94,11269.266,109.03,30.23
07/31/2000,1449.92,4641.91,3199.4,137293,56.765625,69.74,1.06895,138.42,11257.735,106.13,29.76
08/01/2000,1458.49,4580.95,3177.7,133546,56.921875,70,1.06136,138.18,11283.285,107.52,29.99
08/02/2000,1463.52,4500.74,3175.8,134110,57.03125,69.91,1.0517,137.72,11317.292,109.34,30.49
08/03/2000,1472.59,4700.3,3102.2,138143,57.109375,69.85,1.04561,137.96,11283.766,110.89,31.28
08/04/2000,1482.92,4661.16,3145.5,138733,57.28125,69.82,1.04664,138.68,11268.549,115.92,32.45
08/07/2000,1497.53,4777.3,3164.7,140524,57.09375,69.92,1.0471,139.46,11289.759,111.85,31.51
08/08/2000,1503.07,4770.88,3181.4,139682,57.265625,69.83,1.03951,138.87,11262.519,112.67,31.93
08/09/2000,1492.24,4740.08,3211.1,136458,57.296875,69.97,1.03572,138.55,11267.052,117.43,33.01
08/10/2000,1485.44,4659.23,3227.8,138283,57.390625,70.08,1.04607,138.17,11264.527,121.26,34.12
08/11/2000,1489.72,4701.58,3214.2,142570,57.15625,69.98,1.04089,138.7,11292.197,120.02,33.78
08/14/2000,1509.37,4810.03,3242.7,146570,57.25,70.02,1.04296,138.79,11313.575,123.58,34.78
08/15/2000,1506.09,4813.88,3227.2,145435,57.140625,69.72,1.05205,138.77,11304.183,122.53,34.9
08/16/2000,1502.82,4829.92,3247,142528,57.078125,69.73,1.05481,138.52,11369.196,123.04,35.17
08/17/2000,1514.91,4938.36,3226.6,145578,57.109375,69.75,1.05653,138.39,11338.314,123.58,35.67
08/18/2000,1512.14,4922.32,3210.5,141027,57.25,69.83,1.04434,137.45,11383.035,123.77,36
08/21/2000,1518.19,4949.27,3217.3,140248,57.203125,69.47,1.03859,137.26,11397.384,125.42,36.19
08/22/2000,1518.94,4934.51,3214.8,141321,57.234375,69.63,1.03342,136.95,11353.874,122.44,35.4
08/23/2000,1521.71,5007.66,3209.9,141535,57.453125,69.77,1.03652,137.19,11396.954,125.57,36.3
08/24/2000,1526.75,5088.52,3170.3,141734,57.46875,69.73,1.03882,136.75,11379.212,124.04,35.9
08/25/2000,1524.99,5080.82,3213,144299,57.46875,69.61,1.03917,135.75,11391.535,125.61,35.94
08/28/2000,1530.28,5080.82,3228.5,141575,57.28125,69.51,1.03606,135.69,11439.554,128.91,35.94
08/29/2000,1529.77,5103.27,3224.8,141392,57.140625,69.29,1.02721,134.38,11401.419,128.4,37.09
08/30/2000,1514.91,5101.99,3200.6,141043,57.15625,69.38,1.02744,134.59,11372.422,130.67,37.82
08/31/2000,1532.8,5254.07,3203.1,141559,57.484375,69.38,1.02169,133.83,11381.362,129.89,37.52
09/01/2000,1534.81,5284.87,3295.3,143211,57.703125,69.98,1.03537,134.75,11380.656,130.91,37.67
09/04/2000,1538.34,5309.25,3344.9,143910,57.703125,69.86,1.03491,134.66,11391.143,130.91,38.84
09/05/2000,1523.73,5132.15,3307.1,142107,57.703125,69.8,1.02272,134.13,11369.934,132.67,39.01
09/06/2000,1505.34,4951.2,3276.1,143100,57.546875,69.43,1.00145,132.74,11349.852,136.87,40.54
09/07/2000,1517.93,5071.19,3303.4,143100,57.453125,69.59,1.00502,132.67,11349.852,138.79,40.86
09/08/2000,1507.86,4887.03,3237.8,141900,57.53125,69.39,1.0003,131.06,11327.151,131.89,38.77
09/11/2000,1503.07,4776.02,3249.5,139311,57.40625,69.41,0.98765,129.94,11341.953,137.81,39.76
09/12/2000,1493.25,4698.37,3242.7,137429,57.40625,69.41,0.99225,129.77,11391.434,134.44,38.42
09/13/2000,1496.72,4803.61,3183.9,138366,57.59375,69.54,0.99064,129.99,11390.765,132.63,37.62
09/14/2000,1492.01,4792.88,3235.3,135189,57.4375,69.47,0.99432,129.74,11427.828,133.61,37.96
09/15/2000,1472.89,4694.41,3215.7,133577,57.328125,69.39,0.98386,129.05,11473.545,140.87,39.94
09/18/2000,1456.76,4617.4,3173.5,128852,57.296875,69.19,0.9818,129.66,11536.67,144.63,40.51
09/19/2000,1467.93,4802.35,3164.9,130527,57.34375,69.37,0.97894,130.05,11501.613,142.44,39.53
09/20/2000,1458.5,4864.21,3120.3,129598,57.21875,69.37,0.9747,130.01,11516.923,143.37,39.66
09/21/2000,1458.99,4753.11,3033.4,130226,57.3125,69.61,0.98649,132.46,11499.193,138.33,38.47
09/22/2000,1458,4767,3059.7,132688,57.4375,69.77,1.01018,134.54,11443.763,132.96,36.73
09/25/2000,1450.56,4639.49,3085.4,131480,57.46875,69.59,1.00297,133.77,11447.297,128.44,35.55
09/26/2000,1432.68,4566.9,3048.7,130226,57.609375,69.71,1.01373,134.87,11465.052,128.16,35.76
09/27/2000,1436.66,4601.62,3056.6,126350,57.578125,69.53,1.0151,134.98,11460.533,127.99,35.9
09/28/2000,1465.45,4744.28,3048.7,128526,57.578125,69.73,1.01304,134.97,11410.093,123.44,34.4
09/29/2000,1443.36,4571.32,3039.5,127184,57.625,69.85,1.01339,136.03,11412.322,125.47,35.08
10/02/2000,1445.84,4454.54,3073.1,124746,57.609375,69.81,1.00915,135.45,11446.684,130.92,36.53
10/03/2000,1431.19,4288.53,3103.7,124952,57.4375,69.78,1.00412,134.4,11435.236,130.48,36.5
10/04/2000,1439.88,4390.16,3065.2,126517,57.375,69.71,1.00469,134.6,11439.234,127.87,35.88
10/05/2000,1445.59,4396.47,3085.4,130623,57.5,69.67,0.99816,133.38,11405.37,124.21,35.14
10/06/2000,1416.55,4238.67,3047.4,127239,57.640625,69.83,0.99679,133.2,11445.007,125.55,35.38
10/09/2000,1406.37,4228.57,2982.6,126660,57.640625,69.97,0.99679,133.2,11437.687,129.62,36.16
10/10/2000,1381.06,3989.33,3008.3,125762,57.734375,70.03,1.00068,133.97,11445.382,134.99,37.44
10/11/2000,1368.89,3944.51,2918.9,123975,57.8125,70.09,0.99759,134.67,11461.651,135.28,37.37
10/12/2000,1334.89,3846.04,2912.8,123975,58.046875,70.29,0.99061,135.57,11461.651,146.71,40.66
10/13/2000,1375.6,4134.51,2947.7,123292,58.046875,70.08,0.98019,133.88,11540.224,142.36,38.23
10/16/2000,1381.55,4186.27,2959.3,121648,57.984375,70.03,0.97527,133.44,11494.796,133.93,36.23
10/17/2000,1350.08,4001.96,2934.2,118056,58.234375,69.98,0.98191,133.62,11527.849,134.22,36.53
10/18/2000,1343.13,3983.02,2859,114518,58.234375,70,0.96211,133.03,11538.965,136.21,36.49
10/19/2000,1390.98,4349.13,2995.4,117647,58.265625,70.03,0.96795,133.23,11546.464,133.82,36.07
10/20/2000,1400.91,4417.93,3019.3,114657,58.390625,70.12,0.96612,133.68,11604.065,138.23,37.1
10/23/2000,1407.12,4410.99,3037,109628,58.578125,70.04,0.95868,133.93,11659.467,141.62,37.65
10/24/2000,1392.97,4219.73,3110.5,107928,58.4375,70.05,0.96039,133.68,11729.492,139.99,37.07
10/25/2000,1364.18,3978.6,3075.6,107349,58.25,69.81,0.94952,132.31,11818.132,138.27,36.8
10/26/2000,1361.45,4074.55,3026,111783,58.234375,69.98,0.95101,132.22,11894.335,141.41,37.5
10/27/2000,1390.98,4068.23,3063.3,115267,58.09375,70,0.96337,134.01,11759.198,137.35,36.31
10/30/2000,1401.11,3923.05,3076.2,118141,58.046875,69.93,0.96635,133.86,11758.124,137.64,36.54
10/31/2000,1429.95,4166.07,3127.6,117222,57.90625,69.95,0.97378,133.58,11653.344,137.18,36.09
11/01/2000,1421.76,4125.04,3139.2,115020,58,70.11,0.98741,133.6,11758.954,139.48,36.74
11/02/2000,1424.74,4186.9,3139.8,115020,58.0625,69.97,0.98672,133.33,11758.954,136.51,36.12
11/03/2000,1425.98,4232.98,3138.6,112965,57.703125,69.94,0.99221,133.7,11919.707,137.22,36.2
11/06/2000,1436.16,4205.21,3122.7,116187,57.578125,69.93,0.98683,131.72,11874.122,137.85,36.71
11/07/2000,1433.68,4183.75,3132.5,117237,57.59375,69.81,0.98775,132.22,11980.611,140.11,37.17
11/08/2000,1403.15,3864.35,3113.5,115344,57.640625,69.77,0.98031,131.14,12053.733,139.44,36.75
11/09/2000,1393.22,3860.56,3089,114363,57.859375,69.91,0.99256,131.98,12044.804,142.3,37.73
11/10/2000,1362.69,3653.52,3030.9,114626,57.921875,70,0.98752,131.56,11922.807,142.71,37.57
11/13/2000,1349.04,3569.57,2967.3,113460,58.03125,70.2,0.98649,132.65,11965.762,144.6,38.65
11/14/2000,1384.53,3859.93,3084.1,114410,58.078125,70.1,0.98237,131.74,11951.852,146.28,39.26
11/15/2000,1387.51,3934.42,3102.5,114410,58.21875,70.12,0.98328,131.47,11951.852,149.26,40.51
11/16/2000,1369.39,3710.33,3075.6,112718,58.34375,70.18,0.97665,131.19,11935.435,147,40.02
11/17/2000,1360.7,3710.96,3037,111899,58.25,70.14,0.97138,131.14,12034.96,149.43,40.4
11/20/2000,1337.37,3553.16,2969.7,113714,58.34375,70.27,0.97333,131.14,11740.138,150.24,40.38
11/21/2000,1346.06,3544.32,3007.7,116140,58.359375,70.18,0.96635,130.62,11732.002,149.98,40.42
11/22/2000,1313.54,3386.51,2929.9,113946,58.578125,70.5,0.96783,129.97,11811.851,151.01,40.59
11/23/2000,1319.5,3452.79,2983.2,111088,58.578125,70.46,0.96108,129.11,11924.541,151.01,40.64
11/24/2000,1336.87,3571.46,3045.6,111312,58.46875,70.52,0.96257,129,11967.776,151.01,40.44
11/27/2000,1349.04,3530.43,3040.1,108291,58.46875,70.6,0.97596,130.69,12031.042,150.92,40.37
11/28/2000,1328.93,3329.7,2993,107758,58.671875,70.71,0.98122,130.67,12020.977,145.97,39.31
11/29/2000,1325.7,3193.99,3015,107063,58.8125,70.79,0.98306,131.15,11938.266,147.72,39.91
11/30/2000,1312.05,3193.99,2939.7,103007,59.15625,71.24,0.99885,131.28,12091.083,144.27,38.93
12/01/2000,1311.06,3247.64,2972.8,103942,58.90625,71.2,1.00595,132.48,12033.39,136.59,36.84
12/04/2000,1320.99,3228.71,2896.3,104908,58.90625,71.34,1.01636,133.84,12059.251,133.18,35.83
12/05/2000,1364.43,3585.98,3023,109914,59.21875,71.38,1.00846,132.13,11939.855,125.97,33.94
12/06/2000,1344.32,3440.17,3031.5,107836,59.53125,71.46,1.02014,132.85,12028.464,127.33,34.2
12/07/2000,1327.19,3380.2,3018.1,111907,59.546875,71.31,1.01774,132.92,12013.297,125.2,33.55
12/08/2000,1328.19,3484.35,3004.6,115847,59.375,71.2,1.0111,133.14,11976.085,121.32,32.43
12/11/2000,1372.62,3763.99,3056,116565,59.3125,71.2,1.00434,134.25,11972.081,125.84,33.63
12/12/2000,1369.14,3622.59,3041.3,114566,59.375,71.13,1.00778,133.55,11975.314,126.61,33.04
12/13/2000,1348.1,3469.2,2989.9,118196,59.640625,71.39,1.00263,133.93,11866.529,122.6,31.31
12/14/2000,1328.78,3311.68,2950,117377,59.84375,71.46,1.01774,135.54,11919.86,119.4,30.82
12/15/2000,1297.47,3227.96,2887.1,115107,59.96875,71.72,1.02529,135.89,11933.146,123.15,31.26
12/18/2000,1317.53,3235.4,2901.6,116174,60.078125,71.81,1.02278,135.7,11871.224,126.38,31.68
12/19/2000,1289.64,2989.2,2959.1,118534,59.9375,71.6,1.02233,135.15,11855.118,123.59,30.18
12/20/2000,1251.97,2821.75,2823,112401,60.234375,71.74,1.03897,136.09,11886.063,113.91,27.73
12/21/2000,1260.29,2831.05,2821.8,110522,60.390625,71.57,1.0457,135.61,11859.661,114.84,28.5
12/22/2000,1298.2,3062.38,2845.4,111387,60.5,71.66,1.05652,136.03,11886.233,115.73,28.57
12/25/2000,1298.2,3062.38,2845.4,111387,60.5,71.66,1.05652,136.03,11886.233,115.73,28.57
12/26/2000,1308.23,3072.92,2845.4,113228,60.4375,71.66,1.06371,136.7,11894.514,117.76,28.57
12/27/2000,1321.44,3108.89,2895.6,116219,60.140625,71.58,1.06428,137.62,11881.471,117.01,29.02
12/28/2000,1324.13,3102.69,2917.9,115881,60.03125,71.48,1.062,137.43,11804.234,114.27,28.63
12/29/2000,1306.27,2945.16,2910.1,115881,60.109375,71.74,1.07476,137.49,11804.234,118.47,28.82
01/01/2001,1306.27,2945.16,2910.1,115881,60.109375,71.74,1.07476,137.49,11804.234,118.47,28.82
01/02/2001,1271.78,2688.42,2865.3,117820,60.875,72.33,1.08502,138.02,11763.079,120.28,29.34
01/03/2001,1330,3137.42,2812.1,127148,60.0625,72.35,1.06234,137.3,11704.395,123.77,30.22
01/04/2001,1319.24,3083.46,2914.9,127193,60.515625,72.25,1.08571,138.04,11758.988,124.39,30.61
01/05/2001,1276.43,2844.7,2869,125269,60.828125,72.43,1.09357,138.24,11846.185,123.55,30.4
01/08/2001,1281.32,2883.77,2873.2,126719,60.984375,72.41,1.08559,137.76,11808.042,120.77,29.49
01/09/2001,1281.32,2885.01,2829,129605,60.75,72.16,1.07807,137.14,11759.638,122.18,29.69
01/10/2001,1298.45,3027.65,2813.9,129365,60.390625,71.99,1.07248,137.05,11765.694,130.31,30.59
01/11/2001,1305.78,3116.33,2859.3,129410,60.265625,71.97,1.08662,137.51,11825.812,130,30.92
01/12/2001,1301.63,3150.44,2905.2,128643,59.828125,71.77,1.08514,136,11777.432,132.83,31.09
01/15/2001,1302.85,3150.44,2895.6,129688,59.828125,71.79,1.07545,136.05,11775.263,132.83,31.7
01/16/2001,1306.76,3120.05,2854.4,127185,59.921875,71.68,1.07488,135.24,11796.582,133.89,31.04
01/17/2001,1312.88,3201.91,2922.2,130680,60.203125,71.85,1.06701,135.57,11814.845,130.84,30.15
01/18/2001,1326.82,3342.07,2896.2,133799,60.5,71.85,1.07818,135.48,11815.032,134.6,31.16
01/19/2001,1319.48,3332.15,2879.8,133837,60.203125,71.68,1.06644,134.66,11821.353,142.29,32.89
01/22/2001,1329.27,3327.81,2886.5,132071,60.015625,71.59,1.07077,134.73,11815.201,140.45,32.27
01/23/2001,1336.61,3404.71,2878.6,135926,59.78125,71.72,1.07169,135.17,11828.68,139.37,32.44
01/24/2001,1340.77,3366.88,2911.9,134618,59.703125,71.62,1.05402,134.18,11882.278,136.92,31.94
01/25/2001,1335.14,3241.6,2914.3,134618,59.84375,71.65,1.05162,134.29,11882.278,138.38,32.18
01/26/2001,1333.92,3281.29,2899.8,135663,59.84375,71.66,1.05447,134.23,11910.84,140.31,32.82
01/29/2001,1340.52,3355.71,2902.8,135145,59.78125,71.76,1.04809,134.18,11899.397,136.97,32.35
01/30/2001,1352.26,3345.79,2872.6,133747,60.078125,71.93,1.05778,134.51,11848.264,136.97,32.71
01/31/2001,1343.46,3238.5,2908.9,133183,60.328125,72.02,1.06507,134.51,11885.307,135.08,32.43
02/01/2001,1352.75,3258.97,2864.1,128591,60.625,72.1,1.07476,136,11965.256,140.55,34.18
02/02/2001,1324.13,3086.56,2830.3,127989,60.34375,72.11,1.06667,134.8,11975.743,147.01,35.5
02/05/2001,1332.69,3077.26,2840.5,126343,60.34375,72.28,1.07123,135.69,12068.733,143.99,34.6
02/06/2001,1327.07,3088.42,2860.5,127764,60.171875,72.22,1.06108,134.14,12039.821,143.05,34.91
02/07/2001,1320.46,3030.75,2819.4,126531,60.265625,72.32,1.062,133.85,12059.475,147.38,36.38
02/08/2001,1306.27,2937.1,2820.6,130237,60.25,72.11,1.04706,132.82,11976.69,148.89,36.29
02/09/2001,1293.06,2824.23,2778.2,129350,60.515625,72.34,1.05675,133.04,11914.543,146.25,35.58
02/12/2001,1304.81,2854.62,2820,126884,60.390625,72.3,1.06245,133.51,11918.29,143.8,34.8
02/13/2001,1297.47,2760.98,2817.6,128240,60.296875,72.16,1.05003,133.57,11940.475,143.09,35.04
02/14/2001,1291.35,2872.6,2766.2,128937,60.09375,72.13,1.04832,134.01,11946.423,140.03,34.33
02/15/2001,1304.32,2922.22,2799.4,127009,59.859375,71.85,1.03042,133.24,11946.879,135.74,33.53
02/16/2001,1277.41,2762.84,2747.4,121241,60.203125,71.97,1.04501,133.33,11987.98,137.44,33.84
02/19/2001,1276.92,2783.3,2734.1,120435,60.203125,72.03,1.0506,133.05,12019.087,137.44,34.37
02/20/2001,1257.59,2641.9,2714.7,118698,60.203125,71.92,1.0376,133.02,12059.14,136.54,33.5
02/21/2001,1229.46,2568.1,2674.8,116631,60.0625,71.77,1.03589,132.69,12264.972,135.21,33.19
02/22/2001,1230.44,2544.54,2619.2,118427,60.09375,71.73,1.03224,132.93,12253.832,136.59,33.3
02/23/2001,1220.66,2551.98,2579.3,120354,60.28125,71.89,1.04798,133.74,12210.656,137.63,33.37
02/26/2001,1246.1,2604.69,2619.8,120354,60.453125,71.87,1.03943,132.83,12210.656,134.69,32.86
02/27/2001,1236.8,2442.21,2625.8,120354,60.703125,72.24,1.04558,132.74,12210.656,133.32,32.75
02/28/2001,1215.28,2372.75,2605.9,118236,60.953125,72.23,1.05254,132.96,12273.267,129.81,32.18
03/01/2001,1216.74,2431.05,2596.2,122773,61.078125,72.31,1.06268,134.01,12252.172,130.9,32.53
03/02/2001,1208.67,2327.48,2599.2,123733,60.71875,72.32,1.0653,135.23,12142.195,131.94,32.72
03/05/2001,1216.99,2371.51,2627.7,122692,60.703125,72.25,1.0604,134.99,12115.006,135.54,33.61
03/06/2001,1229.95,2462.68,2680.9,120823,60.703125,72.28,1.06439,134.95,12178.016,134.22,33.32
03/07/2001,1238.03,2466.4,2673.6,121725,60.921875,72.23,1.05892,134.36,12232.138,137.44,34.27
03/08/2001,1239,2417.4,2648.8,120090,61,72.43,1.06222,135.13,12294.576,134.55,33.58
03/09/2001,1204.51,2249.96,2613.1,119907,60.84375,72.37,1.06302,134.97,12242.015,132.75,33.14
03/12/2001,1153.63,2097.4,2550.3,115246,60.890625,72.48,1.05789,134.6,12324.255,132.7,32.59
03/13/2001,1171.49,2211.51,2526.7,115744,60.8125,72.39,1.04228,133.29,12343.836,130.76,31.81
03/14/2001,1144.09,2173.68,2489.8,113179,61.140625,72.64,1.03715,132.96,12407.71,125.16,30.61
03/15/2001,1147.97,2099.02,2527.4,110716,61.296875,72.7,1.027,132.37,12550.893,125.83,30.82
03/16/2001,1125.68,2047.62,2478.9,112871,61.453125,72.82,1.02153,131.36,12730.696,126.73,30.87
03/19/2001,1143.85,2149.81,2477,110276,61.234375,72.72,1.02426,130.9,12612.843,124.56,30.57
03/20/2001,1116.72,2003.55,2517.1,111046,61.40625,72.62,1.03577,131.79,12459.759,122.96,30.34
03/21/2001,1096.85,2002.33,2460.1,110020,61.5,72.82,1.02119,131.6,12670.563,126.16,30.8
03/22/2001,1084.74,2105.14,2336.3,103240,61.734375,73.15,1.01252,130.64,12909.623,124.94,30.35
03/23/2001,1117.69,2122.27,2412.7,105783,61.453125,73.06,1.01389,131.23,12972.43,128.52,31.27
03/26/2001,1130.77,2078.83,2508.6,108942,61.296875,72.87,1.02198,132.01,12750.039,129.36,31.3
03/27/2001,1153.05,2146.14,2558.3,109375,60.796875,72.64,1.01856,131.77,12617.657,130.63,31.9
03/28/2001,1123.5,1970.51,2511,108070,60.875,72.72,1.01093,132.19,12667.573,123.86,31.14
03/29/2001,1125.44,1933.79,2509.8,104750,60.953125,72.52,1.0066,131.29,12833.815,123.9,30.19
03/30/2001,1132.95,1946.03,2508,106069,61.15625,72.64,1.00249,130.4,12882.303,123.76,30.48
04/02/2001,1114.54,1856.68,2535.3,103270,60.96875,72.35,1.00341,130.35,12941.464,120.47,29.71
04/03/2001,1074.08,1719.61,2422.4,101188,61.078125,72.5,1.02176,131.84,12966.744,123.29,30.52
04/04/2001,1077.96,1688.4,2460.1,101357,61.1875,72.28,1.02894,131.95,12958.42,127.67,31.2
04/05/2001,1119.14,1853.62,2509.8,106604,61,72.26,1.02233,131.4,12816.256,128.33,31.2
04/06/2001,1104.85,1799.16,2506.8,106275,61.421875,72.51,1.02928,132.25,12879.345,127.39,31.01
04/09/2001,1114.54,1835.88,2540.7,108136,61.296875,72.43,1.02404,133.08,12837.85,128.42,31.15
04/10/2001,1135.61,1971.73,2594.1,110357,60.703125,72.05,1.01264,131.95,12711.997,134.07,32.7
04/11/2001,1136.82,2029.26,2625.7,108312,60.53125,71.73,1.01116,132.19,12811.89,132.66,32.51
04/12/2001,1155.23,2117.38,2613.5,109302,60.34375,71.67,1.0164,132.43,12805.974,132.99,33.01
04/13/2001,1155.23,2117.38,2613.5,109206,60.34375,71.67,1.0164,132.43,12820.184,132.99,33.01
04/16/2001,1145.3,1992.54,2613.5,105300,59.859375,71.67,1.01002,132.03,13041.488,135.53,33.01
04/17/2001,1158.38,2047,2592.3,104629,60.234375,71.54,1.00523,131.58,13049.202,132.94,33.32
04/18/2001,1207.56,2251.4,2687.6,109347,60.515625,71.44,1.00797,131.31,12954.622,131.58,32.91
04/19/2001,1219.67,2390.92,2672.4,105350,60.015625,71.06,1.01834,132.84,13033.678,129.96,32.35
04/20/2001,1211.92,2390.92,2641.4,98647,60,71.11,1.02973,132.65,13275.724,127.11,31.82
04/23/2001,1187.94,2226.31,2619.6,100346,60.3125,71.42,1.02198,132.41,13407.043,127.24,32.02
04/24/2001,1178.73,2186.53,2642.1,101681,60.28125,71.18,1.01845,132.08,13419.532,123.79,31.74
04/25/2001,1193.75,2223.25,2629.9,102430,60.015625,71.31,1.02107,132.6,13613.77,125.77,32.34
04/26/2001,1201.99,2173.68,2666.3,107270,60.3125,71.49,1.02916,132.58,13279.936,131.07,33.28
04/27/2001,1219.43,2231.2,2710,108069,59.765625,71.08,1.01515,131.86,13044.996,130.29,33.51
04/30/2001,1215.31,2278.94,2739.7,107041,59.765625,70.9,1.01241,131.82,13056.469,131.16,33.63
05/01/2001,1232.75,2378.69,2739.7,106499,59.9375,70.9,1.01777,131.95,13056.469,133.37,34.16
05/02/2001,1231.54,2416.01,2719.7,106870,59.9375,70.84,1.01731,131.82,13270.016,128.12,33.27
